GeneID	GSM2466364	GSM2466365	GSM2466366	GSM2466367	GSM2466368	GSM2466369	GSM2466370	GSM2466371	GSM2466372	GSM2466373	GSM2466374	GSM2466375	GSM2466376	GSM2466377	GSM2466378
102724571	0.6136	0.2975	22.9	21.79	7.898	5.448	0.4954	0.1138	6.895	0.4177	6.146	0.4722	0.4923	5.298	6.687
9563	21.2	15.39	27.04	27.11	28.18	33.23	23.76	17.98	20.77	21.27	28.32	17.14	24.01	24.55	18.78
80176	3.476	3.464	8.078	8.297	39.13	55.57	3.315	3.112	28.26	8.253	17.95	11.99	5.837	12.03	29.11
100506022	1.359	1.318	4.53	2.586	1.949	1.257	0.9312	0.6418	2.811	2.355	3.566	0.7925	1.256	3.23	0.6512
84275	9.574	6.076	8.843	9.831	7.742	6.245	8.721	5.578	5.194	4.674	4.267	4.552	10.08	5.644	14.3
199953	9.484	8.658	16.8	14.46	6.391	6.7	13.67	14.23	8.531	10.17	11.52	6.698	17.01	11.8	7.96
107985734	0.3645	0.6186	1.859	1.545	0.6443	0.1517	0.515	1.014	1.593	1.241	2.478	1.613	0.3656	0.9179	1.637
105376712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5293	1.42	0.5	3.624	3.882	9.129	13.89	2.549	0.8739	2.932	1.566	2.35	0.7814	2.711	6.072	7.217
644997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929074	0.1572	0.05082	11.43	8.983	4.618	1.687	0	0.05833	0.2618	0.1427	0.225	0	0.3365	0.4525	0.6026
22883	149.1	81.34	187.8	157.1	92.56	157.6	181.3	118.1	117.8	95.9	116.8	82.89	179.8	150.8	164.3
56998	71.69	24.44	43.94	30.6	4.65	18.49	91.45	37.49	27.49	13.61	22.13	16.65	80.42	44.53	33.94
105376717	7.765	2.209	6.698	3.606	0.7883	2.183	11.87	4.148	2.585	1.55	2.37	1.753	10.8	4.916	4.613
84328	20.51	17.89	40.72	38.68	18.33	14.88	22.6	18.17	18.45	17.56	18.93	16.4	25.03	24.02	27.83
64802	6.462	9.272	14.63	15.15	9.059	7.98	7.439	9.268	10.02	9.659	9.835	10.5	7.918	12.53	12.67
113391335	0.2262	0.329	0.1126	0.1036	0	0.1255	0.913	0.3776	0.1883	0.154	0.1618	0	0.9074	0.1627	0.4876
100847055	2.575	0	1.281	0.59	0	0	1.039	0.7164	0	0.8764	0	0	2.066	0.9263	3.701
116362	0	0	0.0595	0	0	0.3981	0.09652	0	0.09951	0	0.2566	0	0.1919	0.172	0.08591
10277	21.9	12.58	37.96	36.36	34.35	26	25.15	18.92	25.2	14.17	33.28	17.05	28.88	26.06	42.03
23095	25.39	19.64	44.84	41.64	10.33	17.14	24.73	21.1	32.21	21.62	26.96	18.94	31.92	32.7	31.39
105376725	0.4158	0.2688	1.483	0.5717	0.1131	0.03846	0.2238	0.1157	0.8653	0.6605	0.2479	0.32	0.4449	0.5485	0.5478
5226	531.3	245.6	820.6	801.5	328.9	178.6	579.1	286.1	214.7	185.4	182.7	199.3	545.9	304.7	609.9
100526739	10.34	6.609	21.65	20.24	9.08	4.42	8.862	5.937	3.697	4.622	4.31	2.514	7.661	5.767	3.595
378708	17.09	10.91	33.96	33.69	13.61	6.729	14.27	9.367	5.959	6.981	6.691	3.524	11.75	8.492	5.747
1325	1.648	1.119	2.625	2.215	2.331	0.3049	1.774	0.7948	0.8231	1.047	1.022	0.5919	1.411	1.423	0.4737
1676	23.07	17.89	39.6	49.69	18.43	18.73	26.65	22.3	34.58	20.47	27.06	20.74	28.36	33.05	20.74
5195	9.384	7.861	12.72	12.94	7.129	9.044	11.65	10.32	6.727	7.616	7.061	7.89	11.31	8.374	10.94
54897	8.049	5.239	6.086	8.733	0.143	0.4257	10.55	6.848	8.282	5.341	8.389	5.068	11.54	14.86	13.26
105376733	0.01928	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0.1375	0	0	0	0	0	0	0	0.1931	0	0	0	0.1021	0
148345	0.0344	0	0.03424	0	0.03742	0	0	0	0.1145	0.04684	0.02461	0	0.02761	0	0.02472
23435	112.9	88.92	136.3	128.8	66.38	54.65	108.2	91.88	77.87	69.29	86.83	57.71	98.72	67.97	70.39
10747	4.261	2.845	6.733	3.802	2.683	2.053	3.742	2.558	10.39	6.335	8.102	4.142	2.099	2.958	1.289
6723	66.96	65.82	81.47	97.15	149.6	50.02	90.47	89.73	39.43	51.59	67.64	67.23	97.74	71.38	76.93
5394	65.9	57.96	86.59	81.45	49.43	41.41	77.15	69.81	53.58	45.29	59.27	49.98	66.52	44.29	43.94
105376736	6.535	4.973	11.94	9.325	6.749	4.04	8.281	7.733	5.371	4.167	6.984	5.857	8.363	4.999	3.21
2475	25.33	20.81	54.89	53.02	16.09	25.63	35.13	31.35	30.24	27.67	34.87	27.97	32.7	30.93	30.12
100873935	2.489	2.069	6.725	6.844	1.547	2.842	3.33	3.562	2.96	3.098	3.46	3.612	3.424	2.968	3.169
10218	0.06021	0.01946	0.03995	0.05518	0.04366	0.1559	0.0324	0.02233	0.06682	0.05464	0.2297	0.06178	0	0.9241	0.08653
29914	4.83	4.907	10.85	10.72	6.114	4.634	5.199	6.097	4.683	5.114	5.713	5.492	6.493	5.457	5.891
105376737	0.02571	0.04986	0.5886	0.4006	0	0	0.04151	0.02861	0	0	0	0	0	0.07399	0.1109
105376739	0	0	0.07317	0.06738	0	0	0	0	0	0	0	0	0	0	0
105376740	0.05325	0	0.053	0	0.05792	0.0591	0.08598	0.05926	0.1773	0.145	0.4571	0.3278	0.08545	0	0.2296
57540	0	0.006485	0.2729	0.02452	0.02182	0.2969	0	0	0	0.009105	0	0	0	0.009623	0
112268221	0	0	0.05458	0.01256	0	0.01521	0	0	0	0	0	0	0	0	0
101929181	0	0.03789	0.07779	0.07162	0.0425	0	0	0.08697	0	0.0532	0	0	0	0.05623	0
26232	0.03901	0.1892	0.4272	0.2503	3.48	4.07	0.063	0	1.364	0.7436	0.949	0.4804	0.3757	3.032	2.523
93611	5.485	6.163	26.63	23.02	23.84	10.2	8.411	7.073	18.29	11.64	17.22	10.08	9.047	18.61	23.93
26270	1.12	0.5051	8.503	8.425	3.513	13.18	0.841	0.6376	1.171	1.489	2.348	1.323	1.964	2.923	3.032
10459	53.36	43.08	96.67	82.86	34.16	19.62	60.15	49.94	27.99	44.36	35.62	28.81	58.51	47.04	51.12
374946	18.03	16.93	4.635	1.917	0.04247	1.182	19.97	22.76	13.36	38.06	11.48	10.52	30.63	37.47	21.02
57085	42.85	26.19	67.94	63.64	123.4	58.78	55.02	28.96	34.24	29.4	35.27	26.54	46.72	37.77	59.33
284498	2.41	1.585	3.163	2.644	1.86	1.496	2.712	1.643	3.548	3.014	5.69	2.539	2.865	4.042	3.529
102724659	0	0	0.08026	0	0	0	0	0.02991	0.04475	0.03659	0	0.04137	0	0	0.1159
4524	10.99	7.16	13.94	12	9.676	6.784	11.38	6.783	15.77	12.38	24.88	9.82	11.09	15.75	14.65
1185	12.03	12.37	21.51	17.19	18.45	17.06	15.37	15.62	18.31	15.31	21.37	18.62	18.11	14.57	38.26
100379251	4.502	5.01	10.25	7.227	8.117	6.338	6.147	5.884	6.739	5.923	7.652	7.719	6.545	5.26	16.15
4878	0.4698	1.595	1.461	1.238	1.597	0.9777	0.3793	0.9803	0.1955	3.678	0.08403	3.164	0.4712	0.2535	3.714
4879	0	0	0	0	0	0.3936	0	0	0	0.09655	0	0.1092	0	0	0
26829	0	0.4092	2.94	1.934	0.918	0	0	0.9391	0	0	0.6038	0	0	0	0.6064
90231	33.54	29.17	62.69	58.67	50.38	51.82	41.56	38.18	30.72	29.51	36.06	33.88	40.82	40.09	42.19
5351	284.1	272.2	249.4	249.4	452	515.3	331.2	358.6	96.52	188.5	125.3	240.1	342.3	178.3	141.6
9927	76.56	81.88	129.8	124.6	67.34	60	84.2	94.45	69.16	64.9	71.76	68.68	84.97	71.28	82.98
60672	17.81	16.87	27.56	28.24	27.46	14.6	26.33	22.22	22.16	25.38	34.71	30.58	27.92	23.91	48.99
102466982	0.7725	0.7491	0.7689	1.416	1.681	0	0	1.719	2.572	1.052	4.421	2.378	1.24	1.112	4.441
943	0.1191	0.08084	0.1185	0.131	1.982	0.01322	0.1154	0.09278	0.01983	0.08107	0	0.01833	0.05734	0.1028	0
102465836	6.276	5.579	8.85	9.108	5.689	0	0.8445	0	0	0	0	8.855	0.8394	0	0
7133	21.92	26.89	45.77	51.6	29.58	2.469	26.23	31.67	8.767	21.24	12.83	24.79	25.6	16.61	14.29
100616438	0	0	0	0.7544	0	0	2.658	0	0	1.121	0	1.267	0	0	0
107984917	0	0.1227	0.105	0.1353	0.2523	0.04681	0.1022	0.1173	0.1404	0.201	0.06035	0.09737	0.06769	0.03035	0.03031
55187	12.4	13.65	19.48	16.71	8.819	11.57	17.86	16.77	28.29	19.6	37.1	23.77	16.46	21.39	19.74
677885	3.634	2.242	3.288	1.211	1.437	1.833	1.6	4.044	7.149	3.148	16.07	9.66	1.06	3.327	8.071
105376744	0.02421	0.02348	0.06024	0.05547	0	0.01344	0.01955	0.04041	0.06046	0.04944	0.05196	0.07452	0.01943	0.08709	0.0174
9249	1.64	4.158	23.09	16.36	16.02	9.386	2.4	6.464	2.503	8.745	3.594	10.04	4.277	5.04	0.1964
102466722	0	0	0.7459	2.747	0	0	0	0.834	0	0	1.072	1.153	0	0	0
343066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126767	0	0.01201	0	0	0	0	0.01999	0.01378	0.1443	0.06743	0.2126	0.03812	0	0.05345	0
93190	0.01409	0.04098	0.2244	0.09038	0.9502	0	0.02275	0.01568	0.02345	0.05754	0	0	0.02261	0.06082	0
390999	0.02822	0	0	0	0	0	0	0	0.04699	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0.02946	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343069	16.01	13.4	17	17.97	6.816	12.05	14.07	13.04	10.86	9.757	11.97	16.65	14.05	11.05	15.54
65122	0	0	0	0	0	0	0	0	0.04318	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441871	0.03223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649330	0.04991	0.0968	0.1987	0.09149	0.1086	0.1108	0	0.05554	0.08309	0	0.07142	0.1536	0.1602	0	0.07173
441873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440563	10.12	8.466	10.89	11.9	4.252	7.81	8.627	8.121	6.58	5.913	7.707	11.16	8.922	6.813	9.614
645354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0.2164	0.1049	0.1616	0.1984	0.1177	0.1201	0	0.06021	0.09008	0	0.1548	0.1666	0	0.07786	0.07776
343070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0.02925	0	0	0	0
391003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391002	0.02996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0.03401	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126755	0	0	0	0.02123	0	0	0	0	0.03856	0	0	0	0	0.03333	0.03329
102724856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10630	128.5	6.756	53.19	9.857	152.8	98.14	123.1	3.61	384.5	16.9	181	5.042	155	327.1	120.3
107984919	0.1892	0.04587	0	0	0.07718	0.1313	0.1909	0	6.378	0.0322	4.535	0	0.3036	2.144	0.8498
105378612	0.04471	0	0	0.04098	0	0	0	0	0.4466	0	0.8317	0	0	0.193	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7799	9.262	8.73	10.38	8.477	5.811	10.34	10.8	11.07	9.722	9.534	10.31	10.4	11.88	12.44	12.64
23254	22.22	11.99	0.1947	0.008537	3.658	0.796	21.56	11.13	26.65	9.853	33.74	19.19	25.51	24.33	19.9
107985467	0	0.0115	0	0	0.02579	0.01316	0	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0.0438	0	0	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0.1011	0	0	0	0	0	0	0	0	0	0
107985469	0	0	0.02163	0	0.1182	0.02412	0	0	0	0	0	0	0	0	0
200197	3.64	2.449	0.04297	0.006594	0.1017	0.1358	4.31	2.306	10.72	3.154	5.971	1.783	3.51	5.301	1.231
55092	12.09	5.531	4.752	4.228	18.13	10.9	16.89	8.577	27.03	9.032	22.08	3.963	18.51	24.03	13.7
727684	0.03007	0	0	0.02756	0.09812	0	0.04855	0.03346	0.05005	0.08187	0.1291	0	0.2413	0.2596	0
114827	0.8029	0.113	0.06445	0.1068	18.66	0.1437	1.077	0.1657	0.7006	0.1851	0.5096	0.07972	0.904	0.7454	0.121
101927417	0.2904	0.07823	0.06424	0.04436	12.53	0.01791	0.5471	0.1077	0.1343	0.04393	0.09235	0.04967	0.6732	0.2322	0.09276
101927441	0.09222	0.1101	0.09885	0.13	0.5016	0	0.126	0.2132	0.1417	0.08692	0.2741	0.04367	0.1366	0.3165	0.1529
79180	85.33	42.1	46.24	55.57	73.38	23.65	122.4	69.33	35.72	28.08	35.57	30.95	106	54.12	49.91
11330	0.144	0.1675	0.129	0.06597	0.1253	0.01598	0.1162	0.1442	0.3115	0.2548	0.206	0.1773	0.1155	0.1036	0.1655
63036	0.1096	0.05315	0.2182	0.201	0.2385	0.06084	0.177	0.122	0.1825	0.2239	0.3922	0.1687	0.2639	0.1578	0.1576
105376767	0.04027	0.03905	0	0.0369	0	0	0	0.04481	0.3352	0.1645	0.2305	0.06197	0.1292	0	0.05787
51032	0.1098	0.2129	0.8739	0.7544	0.4775	0.3045	0.443	0.4275	0.6395	0.2988	0.7067	0.5068	0.4403	0.5528	0.3155
842	12.1	6.34	12.67	12.51	11.14	7.097	16.21	9.324	12.46	7.518	10.71	7.358	15.44	13.72	9.86
23341	9.304	4.132	12.15	14.84	16.15	18.22	11.23	5.533	12.28	6.751	9.381	6.319	10.52	12.53	13.72
107397391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79814	0.03245	0.01573	0.6298	0.2825	1.112	1.441	0.1048	0.07222	0.108	0.1767	0.2554	0.04994	0.07811	0.1634	0.09327
84301	11.65	8.417	13.23	17.57	7.967	7.738	11.59	9.094	9.819	7.972	9.989	7.274	13.1	9.524	12.81
6248	7.408	5.776	9.379	12.07	3.534	4.255	8.22	7.352	6.852	5.721	7.253	5.168	9.977	7.793	8.188
23207	35.13	32.3	58.55	53.67	99.78	46.91	41.51	42.25	46.49	43.67	49.11	49.2	48.36	42.71	91.92
284723	1.011	0.7711	0.4975	0.1978	0.9268	0.5926	1.559	1.125	5.409	3.48	4.535	1.451	0.948	2.468	2.972
110806303	0.1586	0.2308	0.07895	0.1454	0.5177	0.1761	0.2562	0.5297	1.717	1.188	1.249	0.2442	0.1273	0.5707	0.684
388595	0	0	0	0	0.1136	0	0.05619	0.03872	0	0.04737	0	0	0	0	0
54751	29.42	158.6	2.969	2.651	9.482	108	34.3	190.7	22.79	156	21.93	129.5	49.59	26.79	40.3
440567	113.9	205.8	165.6	182.4	113.6	50.03	103.7	150.5	76.13	111.6	77.32	125	73.39	69.16	82.09
729614	3.988	2.638	7.958	6.687	3.339	1.591	3.621	2.475	3.549	3.353	6.154	2.857	3.421	4.232	2.641
23013	30.33	27.3	52.33	43.61	9.61	14.27	35	37.7	26.96	32.19	33.94	31.77	44.05	38.81	32.29
7709	15.84	14.59	22.79	19.59	20.1	15.22	18.77	18.45	13.78	18.64	17.26	16.29	22.81	18.45	19.32
149563	0	0	0	0.03028	0	0.01834	0	0	0	0	0	0	0	0	0
27129	0.01491	0	0.05936	0.02733	0.6487	0.2648	0.02407	0	0.1241	0.1015	0.08533	0.06884	0.0957	0.02145	0.08571
1187	0.02016	0.09773	0.2006	0.05542	0.2193	0.1119	0.0651	0.04486	0.1678	0.4665	0.1442	0.4033	0.0647	0.3481	0.1449
1188	0.1025	0.04972	0.3232	0.1096	0.03718	0.3035	0.08279	0.05706	0.1707	0.2327	0.1467	0.2367	0.02743	0.3935	0.1474
348487	0.08758	4.218	0.9298	0.9364	1.874	0.1944	0.04714	4.646	0.972	4.094	0.5848	5.392	0.2811	0.7561	2.14
1969	12.11	159.8	51.61	31.72	10.19	144.8	18.89	289	29.23	86.8	21.94	161	48.07	52.15	69.6
101927479	0.06703	1.086	0.2192	0.3335	0.1354	0.1382	0.0773	1.63	0.255	0.7952	0.1096	0.6632	0.0461	0.3169	0.09633
128272	2.056	2.955	4.832	5.238	0.06344	7.395	1.907	3.002	2.476	3.632	2.462	2.85	2.106	2.203	1.781
101927546	0.5181	0.471	0.7413	0.6529	0.4227	0.6349	0.6623	0.4084	1.725	2.057	3.321	2.891	0.7968	2.159	1.722
79363	3.561	2.715	6.657	5.755	2.75	5.401	4.082	3.691	6.155	4.478	12.02	7.155	4.494	7.863	4.103
54455	9.365	10.31	19.66	18.14	10.81	13.02	9.763	10.32	12.3	11.58	11.73	12.16	10.75	11.02	18.13
26099	61.34	40.02	121.3	112.5	59.68	58.13	63.63	48.17	32.06	31.42	32.49	26.09	66.9	46.07	52.57
374955	16.06	10.72	31.02	29.71	18	15.74	15.32	11.86	8.93	8.138	8.67	7.145	16.87	12.17	13.86
55707	30.9	27.15	58	52.32	47.69	46.38	35.54	31.74	31.24	30.32	26.5	25.32	35.52	32.73	37.36
107984921	1.424	1.62	4.805	4.609	1.262	1.528	2.149	1.722	3.4	2.823	3.476	2.191	1.937	3.807	3.091
114819	3.826	3.238	6.163	5.675	3.276	2.71	4.909	4.101	5.076	6.38	6.545	4.319	4.533	5.492	4.033
26871	1.225	1.188	4.266	0.8418	0.9991	0	1.483	0.6814	2.039	0.8336	1.314	1.414	1.474	1.762	0.8801
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0.03248	0.1575	0.09698	0.1191	0.03533	0.03605	0.1049	0	0	0.08843	0.04647	0.04999	0.05212	0.04674	0
107985758	0	0.6762	0.6941	0	0	0	0	0	0	0	0	0	0	0	0
7195	0.7072	0	0	0	0	0	0	0	0	0.9628	0	0	0	0	0
55672	13.27	10.95	23.93	17.88	11.48	15.58	14.24	10.98	20.24	16.74	22.3	16.11	12.82	14.31	14.69
105376794	9.318	7.428	10.24	10.7	6.755	4.763	11.03	9.209	8.702	8.345	15.51	11.21	8.431	8.368	10.95
84809	17.35	12.74	21.04	21.54	13.4	12.16	18.14	17.48	16.58	14.76	29.88	20.01	17.07	16.5	22.45
11209	2.495	1.441	2.01	2.269	2.88	1.755	2.768	1.781	6.025	5.498	7.087	2.58	3.668	4.276	2.081
107985736	0.01794	0.08698	0.1071	0.1973	0.07805	0.03982	0.05793	0.07985	0.1493	0.2442	0.2824	0.1657	0.08637	0.1807	0.1805
26869	1.531	0.8907	3.962	0.5612	0.6661	0.3398	1.483	0.6814	1.019	1.25	1.314	1.414	1.474	1.322	0.8801
107985759	0	0	0	0	2.308	0	0	0	0	0	0	0	0	0	0
284729	0.02492	0.6283	0.07441	0.1142	0	0	0.04024	0.6655	0.1659	0.8481	0.2853	1.649	0.03999	0.502	0.07163
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	1.531	1.188	3.962	0.5612	0.6661	0.3398	0.9887	0.6814	1.019	1.25	0.8762	2.356	1.474	1.762	0.8801
11223	0.9788	0.6676	0.5996	0.6605	1.006	0.6328	1.007	0.6225	2.668	2.036	2.755	1.076	1.536	1.904	0.7421
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0.7072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0.1943	0.1884	0.1934	0.1781	0.1268	0.04313	0.1883	0.0865	0	0.1587	0.05561	0.05982	0.1247	0.2796	0
7193	0	0	0.6941	0	0	0	0	0.7761	0	0	0	0	0	0	0
100189183	0	0.658	0	0	0.7381	0	0	0	0	0.9238	0	0	0	0	0
105376805	1.753	2.705	0.3173	0.8035	4.942	2.035	1.673	2.572	0.7961	2.062	2.053	2.453	2.43	1.262	2.406
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	1.225	1.188	3.352	0.8418	0.9991	0.3398	0.9887	0.6814	2.039	1.25	0.8762	1.885	1.474	1.762	1.32
9696	3.26	2.767	13.7	10.96	7.931	7.744	4.638	3.429	4.361	5.169	5.865	5.265	4.125	6.093	5.66
4237	0.5551	0.0414	6.502	2.817	81	522.4	1.172	0.4752	0.1422	1.686	0	0	0.4111	0.4915	0.3068
105376806	0.253	0	2.644	0.9273	25.31	156.7	0.2042	0	0	0.1722	0	0	0.4059	0	0
23400	14.89	49.11	35.18	34.59	25.4	64.6	21.47	80.03	13.9	48.19	17.13	35.75	25.45	17.62	27.28
6390	207.6	296.7	225.7	249.9	183.3	107.6	209.5	284.2	183.2	165	157.1	188.5	216.4	157.7	274.2
11240	0.2187	0.1061	0.2504	0.3508	0.03569	2.549	0.3532	0.1582	1.857	0.3276	0.892	0.08417	0.4388	1.416	0.2358
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08779	0
400743	0	0	1.186	1.638	0	3.778	0	0	0	0	0.2436	0	0	0	0
29943	0	0.03325	0.1109	0.3064	0.09325	0.3521	0.02769	0.01908	0.01427	0.05836	0.0368	0	0	0	0.02464
51702	0.04877	1.74	0.1845	0.4469	1.666	0.05413	0.0945	1.856	0.1786	0.3851	0.01396	0.2702	0.03131	0.1404	0.02804
100616188	0	0	0	0	0	0	0	0	0	0.7857	0	0	0	0	0
23569	0	0	0.04975	0.1221	0.09061	0	0	0.01854	0.02773	0	0.02384	0	0	0	0.1437
353238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55920	91.85	86.11	139.1	155.8	58.04	79.39	108.2	116.5	54.83	64.94	63.89	74.71	105.9	56.09	92.1
55160	5.199	5.192	7.214	5.559	9.458	4.419	6.397	6.722	13.14	11.21	15.18	13.65	7.041	9.276	12.01
107984028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	0	0	0.0255	0.07044	2.397	0	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0.01612	0	0	0	0	0	0	0.02082
127707	0.01981	0.03841	0.01972	0.04538	0.07541	0.04397	0.03198	0.02204	0	0.01348	0	0.01524	0.01589	0.01425	0.0427
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0.03965	0.01825	0	0	0	0	0	0	0.0285	0	0	0	0
8659	13.84	7.397	21.47	22.26	8.999	14.52	20.47	10.95	14.64	7.827	13.04	8.158	16.45	14.29	11.93
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0.6407	0	0	1.429	0	0	0	0	0	0	0	0	0
126917	14.73	30.1	10.88	13.09	5.905	14.51	23.16	40.68	28.9	34.32	35.53	44.4	19.98	28.63	16.84
105376815	0.03118	0	0	0	0	0.0173	0.02517	0	0.02595	0	0	0	0.02502	0	0
23352	32.27	30.42	52.34	54.1	26.95	39.36	47.29	48.29	57.05	41.47	58.77	42.18	43.98	39.81	60.71
101927895	9.144	6.378	14.74	13.13	7.096	13.06	13.38	8.807	8.19	7.571	7.728	5.679	10.13	7.618	7.147
23065	68.07	37.74	60.85	58.65	49.99	77.31	78.97	54.92	31.2	28.88	25.94	22.12	74.47	45.45	37.85
51154	55.31	29.69	53.5	65.01	60.89	27.55	53.26	34.69	27.71	18.74	27.97	24.07	48.02	28.52	30.11
246181	3.656	2.515	6.602	4.949	3.862	1.486	3.707	2.721	2.406	2.547	3.224	2.225	2.627	2.325	1.864
22977	3.362	2.375	6.028	4.673	3.27	1.557	3.559	2.701	2.817	2.698	3.6	2.399	1.93	2.467	1.184
100506730	12.26	9.758	20.71	17.26	10.38	3.559	13.51	8.213	15.91	9.581	18.09	10.89	10.45	14.04	7.332
8574	45.15	32.55	69.44	69.11	69.76	33.3	50.03	36.78	31.76	31.14	42.88	38.21	44.74	34.02	31.22
54896	9.054	3.395	18.08	15.2	20.05	11.2	8.791	4.231	5.983	5.228	7.151	4.748	9.851	7.602	8.346
832	89.11	66.63	127.9	127.5	133.7	211.6	95.8	73.4	65.76	56.94	62.79	59.45	86.87	75.2	88.34
105376819	0	0	0	0.05414	0.06426	0.1967	0	0	0.09834	0.08042	0.08453	0	0	0	0
105376818	0	0	0	0.3287	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0.04579	0	0	0	0	0	0	0	0	0
105378614	0	0.2352	0	0	0	0	0.3917	0	0.4038	0	0	0	0	0	0
440574	25.48	29.85	34.91	35.08	29.76	16.62	24.82	30.43	10.71	15.96	10.94	11.03	21.03	16.05	13.9
100532736	18.27	13.14	24.38	30.61	23.69	171	21.67	13.94	12.44	13.8	13.24	11.68	17.29	15.87	14.7
644068	21.93	22.6	17.06	26.36	30.11	17.29	17.12	19.8	22.44	21.21	29.67	29.33	14.14	17.85	20.07
4681	7.78	3.749	9.127	14.7	10.06	118.4	10.14	4.338	6.649	6.329	6.904	6.491	7.948	8.322	7.21
3362	0.1718	0.3844	0.171	0.4481	0	0.01467	0.06401	0.25	0.11	0.8455	0.01891	0.8745	0.06362	0.1711	0.03798
255104	2.622	1.591	10.81	10.47	12.94	7.187	3.118	1.791	2.679	2.223	2.415	1.945	3.741	3.976	3.587
54546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376823	0.1224	0.07911	0.1218	0.1121	0.1331	0.09054	0.06586	0.04539	0.0679	0.2777	0	0.06278	0.06546	0	0.1759
23252	15.67	9.864	34.9	35.93	7.743	12.49	15.15	9.194	15.07	13.34	22.76	11.85	12.01	11.19	9.87
30814	0	0	0	0.05862	0	0	0	0	0	0.08708	0.09153	0	0	0	0
5320	0.5378	0.2845	0.1947	0.7617	0.1064	0	0.2368	0.05441	1.628	2.33	2.728	1.053	1.412	12.52	0.3513
5322	1.827	1.153	1.515	1.289	0.01577	0.5633	2.505	1.033	2.148	3.612	6.411	3.392	1.326	7.532	0.6043
26279	0.05619	0.01816	0.1864	0.206	0.04075	0.02079	0.121	0	0.06236	0.1275	0.134	0.08648	0	0.1617	0
64600	4.752	0.6073	0.5317	0.8272	0	0	6.365	0.3895	59.86	18	71	6.577	1.862	11.82	1.668
391013	0	0	0	0.02027	0.04812	0	0	0	0	0	0	0	0	0	0
127733	0.01539	0	0.01532	0.01411	0.1339	0.07687	0.01243	0	0	0	0.03303	0	0	0	0
101928017	0	0	0	0.1805	0.3213	0	0	0	0.1639	0	0	0	0	0	0
